id,pais,ciudad,region_geografica,servicio,metrica,spearman_rho,p_valor,significativo
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),clinica,betweenness_c,-0.1691,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),clinica,closeness_c,-0.6248,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),clinica,degree_c,-0.3204,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),escuela,betweenness_c,-0.2316,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),escuela,closeness_c,-0.5569,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),escuela,degree_c,-0.314,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),farmacia,betweenness_c,-0.1788,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),farmacia,closeness_c,-0.6483,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),farmacia,degree_c,-0.3313,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),hospital,betweenness_c,-0.1758,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),hospital,closeness_c,-0.6096,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),hospital,degree_c,-0.2807,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),mercado,betweenness_c,-0.1726,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),mercado,closeness_c,-0.6271,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),mercado,degree_c,-0.3046,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),parque,betweenness_c,-0.1718,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),parque,closeness_c,-0.6105,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),parque,degree_c,-0.3411,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),policia,betweenness_c,-0.1808,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),policia,closeness_c,-0.6522,0.0,True
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),policia,degree_c,-0.3227,0.0,True
95,Colombia,Sahagún,Caribe (interior),bomberos,betweenness_c,-0.1643,0.0,True
95,Colombia,Sahagún,Caribe (interior),bomberos,closeness_c,-0.4971,0.0,True
95,Colombia,Sahagún,Caribe (interior),bomberos,degree_c,-0.2803,0.0,True
95,Colombia,Sahagún,Caribe (interior),escuela,betweenness_c,-0.2768,0.0,True
95,Colombia,Sahagún,Caribe (interior),escuela,closeness_c,-0.6726,0.0,True
95,Colombia,Sahagún,Caribe (interior),escuela,degree_c,-0.3922,0.0,True
95,Colombia,Sahagún,Caribe (interior),hospital,betweenness_c,-0.2296,0.0,True
95,Colombia,Sahagún,Caribe (interior),hospital,closeness_c,-0.5892,0.0,True
95,Colombia,Sahagún,Caribe (interior),hospital,degree_c,-0.371,0.0,True
95,Colombia,Sahagún,Caribe (interior),mercado,betweenness_c,-0.3061,0.0,True
95,Colombia,Sahagún,Caribe (interior),mercado,closeness_c,-0.84,0.0,True
95,Colombia,Sahagún,Caribe (interior),mercado,degree_c,-0.4506,0.0,True
95,Colombia,Sahagún,Caribe (interior),parque,betweenness_c,-0.2821,0.0,True
95,Colombia,Sahagún,Caribe (interior),parque,closeness_c,-0.7116,0.0,True
95,Colombia,Sahagún,Caribe (interior),parque,degree_c,-0.4047,0.0,True
96,Colombia,Cereté,Caribe (interior),escuela,betweenness_c,-0.1961,0.0,True
96,Colombia,Cereté,Caribe (interior),escuela,closeness_c,-0.2596,0.0,True
96,Colombia,Cereté,Caribe (interior),escuela,degree_c,-0.3282,0.0,True
96,Colombia,Cereté,Caribe (interior),hospital,betweenness_c,-0.1431,0.0,True
96,Colombia,Cereté,Caribe (interior),hospital,closeness_c,-0.389,0.0,True
96,Colombia,Cereté,Caribe (interior),hospital,degree_c,-0.2943,0.0,True
96,Colombia,Cereté,Caribe (interior),mercado,betweenness_c,-0.1379,0.0,True
96,Colombia,Cereté,Caribe (interior),mercado,closeness_c,-0.2066,0.0,True
96,Colombia,Cereté,Caribe (interior),mercado,degree_c,-0.31,0.0,True
96,Colombia,Cereté,Caribe (interior),parque,betweenness_c,-0.1583,0.0,True
96,Colombia,Cereté,Caribe (interior),parque,closeness_c,-0.2619,0.0,True
96,Colombia,Cereté,Caribe (interior),parque,degree_c,-0.292,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),bomberos,betweenness_c,-0.1116,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),bomberos,closeness_c,-0.4815,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),bomberos,degree_c,-0.145,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),clinica,betweenness_c,-0.106,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),clinica,closeness_c,-0.4576,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),clinica,degree_c,-0.145,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),escuela,betweenness_c,-0.1984,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),escuela,closeness_c,-0.198,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),escuela,degree_c,-0.3508,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),farmacia,betweenness_c,-0.1814,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),farmacia,closeness_c,-0.3367,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),farmacia,degree_c,-0.3755,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),hospital,betweenness_c,-0.1844,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),hospital,closeness_c,-0.4624,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),hospital,degree_c,-0.3536,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),mercado,betweenness_c,-0.1686,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),mercado,closeness_c,-0.254,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),mercado,degree_c,-0.3244,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),parque,betweenness_c,-0.1784,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),parque,closeness_c,-0.3757,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),parque,degree_c,-0.3492,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),policia,betweenness_c,-0.1501,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),policia,closeness_c,-0.3365,0.0,True
97,Colombia,Sabaneta,Andina (Valle de Aburrá),policia,degree_c,-0.2449,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),bomberos,betweenness_c,-0.0991,4e-06,True
98,Colombia,Candelaria,Andina (valle del Cauca),bomberos,closeness_c,-0.3092,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),bomberos,degree_c,-0.132,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),clinica,betweenness_c,-0.1193,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),clinica,closeness_c,-0.2876,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),clinica,degree_c,-0.1613,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),escuela,betweenness_c,-0.105,1e-06,True
98,Colombia,Candelaria,Andina (valle del Cauca),escuela,closeness_c,-0.1858,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),escuela,degree_c,-0.2865,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),farmacia,betweenness_c,-0.0753,0.000438,True
98,Colombia,Candelaria,Andina (valle del Cauca),farmacia,closeness_c,0.0057,0.788732,False
98,Colombia,Candelaria,Andina (valle del Cauca),farmacia,degree_c,-0.143,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),hospital,betweenness_c,-0.0899,2.6e-05,True
98,Colombia,Candelaria,Andina (valle del Cauca),hospital,closeness_c,-0.2382,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),hospital,degree_c,-0.2433,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),mercado,betweenness_c,-0.1068,1e-06,True
98,Colombia,Candelaria,Andina (valle del Cauca),mercado,closeness_c,-0.292,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),mercado,degree_c,-0.1487,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),parque,betweenness_c,-0.1085,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),parque,closeness_c,-0.0637,0.002942,True
98,Colombia,Candelaria,Andina (valle del Cauca),parque,degree_c,-0.3445,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),policia,betweenness_c,-0.1093,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),policia,closeness_c,-0.3119,0.0,True
98,Colombia,Candelaria,Andina (valle del Cauca),policia,degree_c,-0.1487,0.0,True
99,Colombia,Garzón,Andina (sur),bomberos,betweenness_c,-0.2624,0.0,True
99,Colombia,Garzón,Andina (sur),bomberos,closeness_c,-0.628,0.0,True
99,Colombia,Garzón,Andina (sur),bomberos,degree_c,-0.3221,0.0,True
99,Colombia,Garzón,Andina (sur),clinica,betweenness_c,-0.2874,0.0,True
99,Colombia,Garzón,Andina (sur),clinica,closeness_c,-0.8464,0.0,True
99,Colombia,Garzón,Andina (sur),clinica,degree_c,-0.3874,0.0,True
99,Colombia,Garzón,Andina (sur),escuela,betweenness_c,-0.2687,0.0,True
99,Colombia,Garzón,Andina (sur),escuela,closeness_c,-0.6085,0.0,True
99,Colombia,Garzón,Andina (sur),escuela,degree_c,-0.33,0.0,True
99,Colombia,Garzón,Andina (sur),farmacia,betweenness_c,-0.2725,0.0,True
99,Colombia,Garzón,Andina (sur),farmacia,closeness_c,-0.8386,0.0,True
99,Colombia,Garzón,Andina (sur),farmacia,degree_c,-0.3743,0.0,True
99,Colombia,Garzón,Andina (sur),hospital,betweenness_c,-0.2562,0.0,True
99,Colombia,Garzón,Andina (sur),hospital,closeness_c,-0.731,0.0,True
99,Colombia,Garzón,Andina (sur),hospital,degree_c,-0.3588,0.0,True
99,Colombia,Garzón,Andina (sur),mercado,betweenness_c,-0.2854,0.0,True
99,Colombia,Garzón,Andina (sur),mercado,closeness_c,-0.7702,0.0,True
99,Colombia,Garzón,Andina (sur),mercado,degree_c,-0.3803,0.0,True
99,Colombia,Garzón,Andina (sur),parque,betweenness_c,-0.2668,0.0,True
99,Colombia,Garzón,Andina (sur),parque,closeness_c,-0.6427,0.0,True
99,Colombia,Garzón,Andina (sur),parque,degree_c,-0.3605,0.0,True
99,Colombia,Garzón,Andina (sur),policia,betweenness_c,-0.2657,0.0,True
99,Colombia,Garzón,Andina (sur),policia,closeness_c,-0.8067,0.0,True
99,Colombia,Garzón,Andina (sur),policia,degree_c,-0.3697,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),escuela,betweenness_c,-0.2102,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),escuela,closeness_c,-0.4043,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),escuela,degree_c,-0.2709,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),farmacia,betweenness_c,-0.1793,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),farmacia,closeness_c,-0.3348,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),farmacia,degree_c,-0.2334,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),mercado,betweenness_c,-0.1331,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),mercado,closeness_c,-0.1758,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),mercado,degree_c,-0.2479,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),parque,betweenness_c,-0.1405,0.0,True
100,Colombia,Montelíbano,Caribe (San Jorge),parque,closeness_c,0.0415,0.071255,False
100,Colombia,Montelíbano,Caribe (San Jorge),parque,degree_c,-0.2438,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),bomberos,betweenness_c,-0.1283,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),bomberos,closeness_c,-0.3603,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),bomberos,degree_c,-0.3323,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),clinica,betweenness_c,-0.15,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),clinica,closeness_c,-0.5636,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),clinica,degree_c,-0.3631,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),escuela,betweenness_c,-0.1652,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),escuela,closeness_c,-0.1327,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),escuela,degree_c,-0.3574,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),farmacia,betweenness_c,-0.153,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),farmacia,closeness_c,-0.6822,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),farmacia,degree_c,-0.3296,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),hospital,betweenness_c,-0.145,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),hospital,closeness_c,-0.4911,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),hospital,degree_c,-0.3615,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),mercado,betweenness_c,-0.1712,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),mercado,closeness_c,-0.391,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),mercado,degree_c,-0.3897,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),parque,betweenness_c,-0.1612,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),parque,closeness_c,-0.365,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),parque,degree_c,-0.3789,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),policia,betweenness_c,-0.1556,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),policia,closeness_c,-0.1467,0.0,True
101,Colombia,Caldas,Andina (Valle de Aburrá),policia,degree_c,-0.2767,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),bomberos,betweenness_c,-0.2278,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),bomberos,closeness_c,-0.9187,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),bomberos,degree_c,-0.3078,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),escuela,betweenness_c,-0.2436,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),escuela,closeness_c,-0.7282,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),escuela,degree_c,-0.3457,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),hospital,betweenness_c,-0.2268,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),hospital,closeness_c,-0.9216,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),hospital,degree_c,-0.3161,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),mercado,betweenness_c,-0.243,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),mercado,closeness_c,-0.8234,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),mercado,degree_c,-0.3867,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),parque,betweenness_c,-0.188,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),parque,closeness_c,-0.5666,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),parque,degree_c,-0.3277,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),policia,betweenness_c,-0.2285,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),policia,closeness_c,-0.9161,0.0,True
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),policia,degree_c,-0.2948,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),escuela,betweenness_c,-0.2473,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),escuela,closeness_c,-0.7158,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),escuela,degree_c,-0.3017,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),farmacia,betweenness_c,-0.1874,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),farmacia,closeness_c,-0.7127,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),farmacia,degree_c,-0.202,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),hospital,betweenness_c,-0.192,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),hospital,closeness_c,-0.7111,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),hospital,degree_c,-0.2537,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),mercado,betweenness_c,-0.2266,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),mercado,closeness_c,-0.8236,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),mercado,degree_c,-0.2626,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),parque,betweenness_c,-0.1744,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),parque,closeness_c,-0.5728,0.0,True
103,Colombia,Turbaco,Caribe (metro Cartagena),parque,degree_c,-0.1536,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),bomberos,betweenness_c,-0.2505,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),bomberos,closeness_c,-0.4602,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),bomberos,degree_c,-0.3391,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),clinica,betweenness_c,-0.2405,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),clinica,closeness_c,-0.1609,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),clinica,degree_c,-0.3579,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),escuela,betweenness_c,-0.1908,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),escuela,closeness_c,-0.2744,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),escuela,degree_c,-0.3492,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),farmacia,betweenness_c,-0.2341,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),farmacia,closeness_c,-0.5124,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),farmacia,degree_c,-0.3451,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),hospital,betweenness_c,-0.2502,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),hospital,closeness_c,-0.2163,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),hospital,degree_c,-0.3559,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),mercado,betweenness_c,-0.2248,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),mercado,closeness_c,-0.4773,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),mercado,degree_c,-0.346,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),parque,betweenness_c,-0.1732,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),parque,closeness_c,-0.1513,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),parque,degree_c,-0.3404,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),policia,betweenness_c,-0.2143,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),policia,closeness_c,-0.4493,0.0,True
104,Colombia,Espinal,Andina (valle del Magdalena),policia,degree_c,-0.3384,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),bomberos,betweenness_c,-0.1214,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),bomberos,closeness_c,-0.2683,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),bomberos,degree_c,-0.1556,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),clinica,betweenness_c,-0.1406,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),clinica,closeness_c,-0.5822,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),clinica,degree_c,-0.1627,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),escuela,betweenness_c,-0.2004,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),escuela,closeness_c,-0.4245,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),escuela,degree_c,-0.2454,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),farmacia,betweenness_c,-0.1916,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),farmacia,closeness_c,-0.48,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),farmacia,degree_c,-0.2257,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),hospital,betweenness_c,-0.1786,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),hospital,closeness_c,-0.548,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),hospital,degree_c,-0.196,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),mercado,betweenness_c,-0.1861,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),mercado,closeness_c,-0.3813,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),mercado,degree_c,-0.2195,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),parque,betweenness_c,-0.154,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),parque,closeness_c,-0.158,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),parque,degree_c,-0.2623,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),policia,betweenness_c,-0.1729,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),policia,closeness_c,-0.4988,0.0,True
105,Colombia,Calarcá,Andina (Eje Cafetero),policia,degree_c,-0.2236,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),bomberos,betweenness_c,-0.1004,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),bomberos,closeness_c,-0.6638,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),bomberos,degree_c,-0.0724,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),clinica,betweenness_c,-0.1434,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),clinica,closeness_c,-0.53,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),clinica,degree_c,-0.2873,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),escuela,betweenness_c,-0.1808,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),escuela,closeness_c,-0.1084,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),escuela,degree_c,-0.3879,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),farmacia,betweenness_c,-0.1334,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),farmacia,closeness_c,-0.0238,0.063777,False
106,Colombia,Copacabana,Andina (Valle de Aburrá),farmacia,degree_c,-0.3635,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),hospital,betweenness_c,-0.1417,0.0,True
106,Colombia,Copacabana,Andina (Valle de Aburrá),hospital,closeness_c,-0.4058,0.0,True
