id,pais,ciudad,estado_departamento,region_geografica,poblacion,poblacion_metro,altitud_m,costero,lat,lon,network_type,metodo_red,n_nodos,n_aristas,grado_promedio,densidad_red,long_prom_arista_m,long_total_calles_m,n_intersecciones,circuity_avg,clustering_prom,n_pois_total,servicios_con_datos,n_pois_hospital,n_pois_clinica,n_pois_farmacia,n_pois_escuela,n_pois_mercado,n_pois_parque,n_pois_policia,n_pois_bomberos,degree_c_mean,degree_c_median,degree_c_std,degree_c_p90,degree_c_cv,closeness_c_mean,closeness_c_median,closeness_c_std,closeness_c_p90,closeness_c_cv,betweenness_c_mean,betweenness_c_median,betweenness_c_std,betweenness_c_p90,betweenness_c_cv,dist_hospital_mean,dist_hospital_median,dist_hospital_std,dist_hospital_p90,dist_hospital_cv,pct_acceso_hospital,dist_clinica_mean,dist_clinica_median,dist_clinica_std,dist_clinica_p90,dist_clinica_cv,pct_acceso_clinica,dist_farmacia_mean,dist_farmacia_median,dist_farmacia_std,dist_farmacia_p90,dist_farmacia_cv,pct_acceso_farmacia,dist_escuela_mean,dist_escuela_median,dist_escuela_std,dist_escuela_p90,dist_escuela_cv,pct_acceso_escuela,dist_mercado_mean,dist_mercado_median,dist_mercado_std,dist_mercado_p90,dist_mercado_cv,pct_acceso_mercado,dist_parque_mean,dist_parque_median,dist_parque_std,dist_parque_p90,dist_parque_cv,pct_acceso_parque,dist_policia_mean,dist_policia_median,dist_policia_std,dist_policia_p90,dist_policia_cv,pct_acceso_policia,dist_bomberos_mean,dist_bomberos_median,dist_bomberos_std,dist_bomberos_p90,dist_bomberos_cv,pct_acceso_bomberos,corr_bomberos_betweenness_c_p,corr_bomberos_betweenness_c_rho,corr_bomberos_closeness_c_p,corr_bomberos_closeness_c_rho,corr_bomberos_degree_c_p,corr_bomberos_degree_c_rho,corr_clinica_betweenness_c_p,corr_clinica_betweenness_c_rho,corr_clinica_closeness_c_p,corr_clinica_closeness_c_rho,corr_clinica_degree_c_p,corr_clinica_degree_c_rho,corr_escuela_betweenness_c_p,corr_escuela_betweenness_c_rho,corr_escuela_closeness_c_p,corr_escuela_closeness_c_rho,corr_escuela_degree_c_p,corr_escuela_degree_c_rho,corr_farmacia_betweenness_c_p,corr_farmacia_betweenness_c_rho,corr_farmacia_closeness_c_p,corr_farmacia_closeness_c_rho,corr_farmacia_degree_c_p,corr_farmacia_degree_c_rho,corr_hospital_betweenness_c_p,corr_hospital_betweenness_c_rho,corr_hospital_closeness_c_p,corr_hospital_closeness_c_rho,corr_hospital_degree_c_p,corr_hospital_degree_c_rho,corr_mercado_betweenness_c_p,corr_mercado_betweenness_c_rho,corr_mercado_closeness_c_p,corr_mercado_closeness_c_rho,corr_mercado_degree_c_p,corr_mercado_degree_c_rho,corr_parque_betweenness_c_p,corr_parque_betweenness_c_rho,corr_parque_closeness_c_p,corr_parque_closeness_c_rho,corr_parque_degree_c_p,corr_parque_degree_c_rho,corr_policia_betweenness_c_p,corr_policia_betweenness_c_rho,corr_policia_closeness_c_p,corr_policia_closeness_c_rho,corr_policia_degree_c_p,corr_policia_degree_c_rho
122,Colombia,Chigorodó,Antioquia,Caribe (Urabá),80000,—,34,No,7.666,-76.681,walk,pbf_disk_6000m,1155,1725,2.987,0.002588,124.1,214052.7,943,1.0498,0.019,39,5,1,0,0,33,3,1,1,0,0.002588,0.0026,0.000924,0.003466,0.3571,0.049458,0.048581,0.007966,0.060987,0.1611,0.017131,0.006695,0.026371,0.051087,1.5394,2092.260671,1801.068,1685.848779,4484.9726,0.8058,23.12,,,,,,,,,,,,,792.862631,259.372,1474.476104,2360.5198,1.8597,82.94,1478.057442,948.961,1704.064111,3796.2698,1.1529,53.68,1930.119675,1538.887,1679.570094,4225.5288,0.8702,25.45,1816.776861,1389.042,1694.159952,4098.3376,0.9325,32.12,,,,,,,,,,,,,,,,,,,0.0,-0.2868,0.0,-0.5955,0.0,-0.3966,,,,,,,0.0,-0.2679,0.0,-0.5679,0.0,-0.3175,0.0,-0.3412,0.0,-0.7802,0.0,-0.4319,0.0,-0.2955,0.0,-0.622,0.0,-0.347,0.0,-0.3101,0.0,-0.6679,0.0,-0.3724
123,Colombia,La Estrella,Antioquia,Andina (Valle de Aburrá),72000,—,1775,No,6.157,-75.643,walk,pbf_disk_6000m,10151,13290,2.618,0.000258,72.2,962126.6,7499,1.1315,0.0311,436,8,11,8,45,192,76,83,17,4,0.000258,0.000296,0.000103,0.000394,0.3998,0.017797,0.018132,0.003405,0.022146,0.1913,0.005675,0.000625,0.015037,0.014374,2.6498,2041.533762,1338.583,1772.860139,4915.11,0.8684,34.7,1985.21209,1574.931,1596.336763,4367.752,0.8041,26.09,1386.596883,892.31,1513.678422,3723.183,1.0916,55.26,592.579687,359.338,724.388586,1232.407,1.2224,86.2,891.071763,673.289,809.101432,1920.888,0.908,70.03,956.42485,617.571,1131.256491,1971.155,1.1828,71.07,1409.824948,1151.259,1147.68471,2555.558,0.8141,43.07,2137.872139,1808.354,1457.970415,4144.774,0.682,16.57,0.0,-0.1741,0.0,-0.6139,0.0,-0.2765,0.0,-0.1704,0.0,-0.5917,0.0,-0.2802,0.0,-0.1956,0.0,-0.2543,0.0,-0.3356,0.0,-0.1919,0.0,-0.4683,0.0,-0.328,0.0,-0.1747,0.0,-0.5904,0.0,-0.3016,0.0,-0.1672,0.0,-0.3096,0.0,-0.2545,0.0,-0.1922,0.0,-0.3876,0.0,-0.3242,0.0,-0.1794,0.0,-0.5171,0.0,-0.2518
124,Colombia,Necoclí,Antioquia,Caribe (Urabá),70000,—,3,Sí,8.426,-76.783,walk,pbf_disk_6000m,584,749,2.565,0.0044,162.5,121883.8,419,1.0911,0.0171,32,5,3,0,2,18,8,1,0,0,0.0044,0.005146,0.001887,0.006861,0.4289,0.049953,0.051183,0.008607,0.060512,0.1723,0.033871,0.011407,0.057445,0.085976,1.696,2373.29795,1783.226,2026.142667,5575.888,0.8537,35.96,,,,,,,2638.592717,1747.0915,2180.058241,6117.3429,0.8262,28.6,1168.365557,608.1605,1379.461099,2946.818,1.1807,65.41,2109.159248,1429.698,2074.027163,5575.4445,0.9833,39.55,2881.617586,2073.9945,2195.344592,6199.3405,0.7618,27.05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.2564,0.0,-0.4116,0.0,-0.387,0.0,-0.2614,0.0,-0.5679,0.0,-0.4597,0.0,-0.2656,0.0,-0.5503,0.0,-0.4478,0.0,-0.2308,0.0,-0.3391,0.0,-0.3717,0.0,-0.245,0.0,-0.5151,0.0,-0.4302,,,,,,
125,Colombia,San Vicente del Caguán,Caquetá,Amazonía (piedemonte),70000,—,300,No,2.118,-74.769,walk,pbf_disk_6000m,1048,1431,2.731,0.002608,100.0,143292.0,818,1.0923,0.0498,36,5,1,0,0,30,1,2,2,0,0.002608,0.002865,0.000969,0.00382,0.3716,0.040683,0.041068,0.006915,0.049519,0.17,0.023336,0.006201,0.037401,0.078056,1.6027,1957.11576,1774.631,1236.323879,3078.6772,0.6317,16.41,,,,,,,,,,,,,688.184464,473.6605,851.29315,1327.4914,1.237,81.58,2228.52899,2195.5005,1245.096516,3482.5027,0.5587,14.31,1988.5822,1876.2795,1238.532933,3202.6303,0.6228,18.13,2070.824997,1957.9365,1254.040373,3206.6584,0.6056,16.98,,,,,,,,,,,,,,,,,,,0.0,-0.229,0.0,-0.2558,0.0,-0.159,,,,,,,0.0,-0.1821,0.0,-0.7385,0.000142,-0.1173,1e-06,-0.1508,0.0,-0.4821,0.141422,-0.0455,0.0,-0.1596,0.0,-0.5715,0.013322,-0.0764,1e-06,-0.1505,0.0,-0.5949,0.011823,-0.0777
126,Colombia,Planeta Rica,Córdoba,Caribe (interior),65000,—,145,No,8.411,-75.584,walk,pbf_disk_6000m,920,1455,3.163,0.003442,103.3,150494.4,812,1.0431,0.0345,30,2,0,0,0,24,0,6,0,0,0.003442,0.003264,0.001041,0.004353,0.3025,0.055005,0.055408,0.009337,0.066718,0.1697,0.01936,0.009262,0.025967,0.051252,1.3413,,,,,,,,,,,,,,,,,,,472.137188,295.64,705.519127,746.6333,1.4943,92.07,,,,,,,1125.474499,677.7875,1311.03005,2768.4363,1.1649,67.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.287,0.0,-0.4803,0.0,-0.3814,,,,,,,,,,,,,,,,,,,0.0,-0.2852,0.0,-0.7051,0.0,-0.3229,,,,,,
127,Colombia,La Plata,Huila,Andina (sur),65000,—,1050,No,2.39,-75.891,walk,pbf_disk_6000m,968,1391,2.874,0.002972,144.1,200546.6,798,1.2065,0.0525,39,7,2,1,4,8,13,10,1,0,0.002972,0.003102,0.001032,0.004137,0.3472,0.0476,0.046366,0.008635,0.060342,0.1814,0.02141,0.007004,0.036696,0.060444,1.714,1642.319306,1133.1195,1658.832802,3239.8054,1.0101,41.22,1854.891757,1333.393,1708.581497,3596.592,0.9211,26.45,1363.208055,884.8615,1638.537929,3067.9913,1.202,56.3,1448.625722,700.0655,1842.496949,3352.7136,1.2719,59.09,1307.365863,835.5735,1625.013641,2984.3714,1.243,56.92,1235.725259,697.481,1595.643891,2806.099,1.2913,64.15,1721.23585,1214.7045,1722.043901,3325.5312,1.0005,36.57,,,,,,,,,,,,,0.0,-0.2671,0.0,-0.6144,0.0,-0.2909,0.0,-0.2686,0.0,-0.4402,0.0,-0.3634,0.0,-0.3282,0.0,-0.7085,0.0,-0.3981,0.0,-0.2569,0.0,-0.5405,0.0,-0.276,0.0,-0.3046,0.0,-0.6293,0.0,-0.3759,0.0,-0.286,0.0,-0.4744,0.0,-0.3422,0.0,-0.3341,0.0,-0.832,0.0,-0.3724
128,Colombia,Carepa,Antioquia,Caribe (Urabá),65000,—,28,No,7.755,-76.654,walk,pbf_disk_6000m,1350,1929,2.858,0.002118,105.0,202567.2,1093,1.0745,0.0231,23,4,1,0,0,19,2,1,0,0,0.002118,0.002224,0.000755,0.002965,0.3566,0.034324,0.03453,0.006876,0.043396,0.2003,0.021852,0.005385,0.051476,0.05212,2.3556,2627.441905,1409.2445,2340.997363,6165.6817,0.891,37.85,,,,,,,,,,,,,795.805227,512.1105,937.844984,1696.5107,1.1785,77.63,1562.671084,1354.2695,1215.920917,2657.3817,0.7781,34.0,2357.435476,1204.1745,2085.654796,5507.7859,0.8847,42.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.266,0.0,-0.4051,0.0,-0.3705,,,,,,,0.0,-0.2739,0.0,-0.5518,0.0,-0.3688,0.0,-0.2235,0.0,-0.3146,0.0,-0.2365,0.0,-0.3367,0.0,-0.7952,0.0,-0.3847,,,,,,
129,Colombia,La Ceja,Antioquia,Andina (oriente antioqueño),65000,—,2200,No,6.03,-75.431,walk,pbf_disk_6000m,3183,3739,2.349,0.000738,139.8,523968.2,2060,1.1742,0.0263,57,7,1,1,2,29,12,11,1,0,0.000738,0.000943,0.000332,0.000943,0.4496,0.023437,0.02375,0.004842,0.029579,0.2066,0.013778,0.001257,0.031943,0.046682,2.3185,4221.17401,3690.1,2914.651663,8138.279,0.6905,14.2,4921.140595,4414.647,2749.571958,9076.5428,0.5587,1.41,4147.296074,3726.183,2810.714902,8027.5076,0.6777,12.79,1547.008948,1121.629,1331.266811,3483.4892,0.8605,46.12,2803.900706,1885.073,2471.486524,7107.1566,0.8814,24.76,3755.355148,3228.261,2886.257509,7773.3508,0.7686,24.85,4151.851805,3763.773,2857.863259,8095.2332,0.6883,13.92,,,,,,,,,,,,,0.0,-0.2071,0.0,-0.9074,0.0,-0.3134,0.0,-0.2601,0.0,-0.6388,0.0,-0.3469,0.0,-0.2261,0.0,-0.9211,0.0,-0.3491,0.0,-0.2221,0.0,-0.9021,0.0,-0.3478,0.0,-0.2112,0.0,-0.6657,0.0,-0.322,0.0,-0.2193,0.0,-0.9215,0.0,-0.3414,0.0,-0.2262,0.0,-0.9269,0.0,-0.3493
130,Colombia,Zona Bananera,Magdalena,Caribe,65000,—,30,No,10.759,-74.156,walk,pbf_disk_6000m,613,835,2.724,0.004451,228.8,191045.1,473,1.0849,0.0302,12,2,0,0,0,11,0,1,0,0,0.004451,0.004902,0.001751,0.006536,0.3932,0.05526,0.054858,0.009924,0.068424,0.1796,0.028934,0.008444,0.056976,0.073521,1.9692,,,,,,,,,,,,,,,,,,,2155.512178,732.038,2579.462429,5915.219,1.1967,55.3,,,,,,,3569.501124,2858.528,2794.409158,8056.9382,0.7829,23.0,,,,,,,,,,,,,,,,,,,,,,,,,5.5e-05,-0.1621,0.0,-0.2874,0.0,-0.368,,,,,,,,,,,,,,,,,,,2.9e-05,-0.1679,0.0,-0.4065,0.0,-0.2546,,,,,,
131,Colombia,Marinilla,Antioquia,Andina (oriente antioqueño),60000,—,2120,No,6.174,-75.335,walk,pbf_disk_6000m,6437,7597,2.36,0.000367,93.0,708198.4,4243,1.1263,0.0288,187,8,3,4,20,75,67,15,2,1,0.000367,0.000466,0.00016,0.000466,0.4353,0.016708,0.016998,0.003514,0.021153,0.2103,0.009636,0.000621,0.024862,0.027277,2.5802,3443.125829,2690.216,2536.033958,7183.0478,0.7365,19.5,5143.40292,4994.744,3386.736448,9807.529,0.6585,14.74,3086.955693,2488.056,2473.984143,6658.877,0.8014,28.55,1049.792696,909.521,782.051146,2092.2426,0.745,53.86,2540.036876,1803.61,2363.946855,6142.7548,0.9307,40.03,3056.071822,2460.206,2476.746245,6624.7242,0.8104,29.77,4836.914013,5321.513,2390.509432,7322.97,0.4942,11.12,4916.523373,5455.835,2357.958441,7418.9218,0.4796,7.58,0.0,-0.1289,0.0,-0.6034,0.0,-0.163,0.0,-0.119,0.0,-0.5799,0.0,-0.2355,0.0,-0.1818,0.0,-0.3277,0.0,-0.2998,0.0,-0.1613,0.0,-0.7398,0.0,-0.3448,0.0,-0.1582,0.0,-0.766,0.0,-0.3382,0.0,-0.1549,0.0,-0.603,0.0,-0.328,0.0,-0.1572,0.0,-0.7238,0.0,-0.3405,0.0,-0.1448,0.0,-0.7455,0.0,-0.2065
132,Colombia,Girardota,Antioquia,Andina (Valle de Aburrá),60000,—,1425,No,6.379,-75.445,walk,pbf_disk_6000m,2971,3326,2.239,0.000754,171.6,572017.1,1842,1.2285,0.0184,71,7,2,0,1,48,2,16,1,1,0.000754,0.00101,0.000341,0.00101,0.452,0.02411,0.023615,0.004279,0.030309,0.1775,0.014081,0.001347,0.03184,0.047545,2.2611,5394.254631,5705.046,2980.603508,9032.214,0.5526,10.77,,,,,,,5506.111241,5848.319,2987.217964,9130.182,0.5425,9.29,1439.619635,1228.944,1111.924543,2924.555,0.7724,40.29,5232.158166,5457.034,2935.859992,8892.412,0.5611,10.87,3866.275338,3655.255,2615.711537,7332.144,0.6765,18.38,5564.106174,5906.353,2987.289996,9188.216,0.5369,8.52,5289.443429,5371.348,2839.717314,9045.074,0.5369,7.67,0.0,-0.1536,0.0,-0.8122,0.0,-0.1889,,,,,,,0.0,-0.1779,0.0,-0.3654,0.0,-0.2064,0.0,-0.1505,0.0,-0.8095,0.0,-0.1855,0.0,-0.1503,0.0,-0.8042,0.0,-0.1864,0.0,-0.1512,0.0,-0.786,0.0,-0.1876,0.0,-0.1524,0.0,-0.5423,0.0,-0.2258,0.0,-0.1505,0.0,-0.8095,0.0,-0.1855
133,Colombia,Puerto Asís,Putumayo,Amazonía,60000,—,250,No,0.505,-76.496,walk,pbf_disk_6000m,1593,2263,2.841,0.001785,96.7,218812.0,1247,1.0523,0.0319,50,8,1,2,4,33,3,5,1,1,0.001785,0.001884,0.000676,0.002513,0.3787,0.040417,0.041296,0.006046,0.047597,0.1496,0.015329,0.005394,0.027113,0.041202,1.7687,2400.400444,2122.718,1596.444924,4336.0444,0.6651,17.83,2122.834005,1888.545,1567.333978,4075.9624,0.7383,27.68,2042.036633,1809.114,1545.63731,3955.5174,0.7569,29.57,687.420476,434.704,707.823815,1495.35,1.0297,75.2,2270.921158,2013.843,1549.330584,4071.6806,0.6822,20.65,1739.819475,1374.87,1507.288091,3595.0204,0.8663,38.36,2495.332028,2237.918,1561.379714,4308.1128,0.6257,14.81,2483.253582,2225.671,1571.697045,4300.9994,0.6329,16.7,0.0,-0.1511,0.0,-0.2338,0.0,-0.1789,0.0,-0.1586,0.0,-0.196,0.0,-0.1993,0.0,-0.1858,0.0,-0.2525,0.0,-0.248,0.0,-0.165,0.0,-0.2082,0.0,-0.205,0.0,-0.1864,0.0,-0.2818,0.0,-0.2386,0.0,-0.159,0.0,-0.2518,0.0,-0.1857,0.0,-0.183,0.0,-0.2546,0.0,-0.2267,0.0,-0.156,0.0,-0.2472,0.0,-0.1823
134,Colombia,El Banco,Magdalena,Caribe (río Magdalena),60000,—,20,No,9.0,-73.975,walk,pbf_disk_6000m,1231,1993,3.238,0.002633,73.6,146778.0,1130,1.034,0.0343,78,8,3,1,12,38,4,18,1,1,0.002633,0.002439,0.000691,0.003252,0.2626,0.041273,0.040955,0.007978,0.052238,0.1933,0.019696,0.006223,0.034995,0.053453,1.7767,1130.086569,871.298,1003.915018,2044.399,0.8884,55.97,2123.911251,2210.547,1460.264561,3563.235,0.6875,30.06,1070.918284,852.825,987.099348,1952.365,0.9217,61.98,411.768989,258.221,450.147485,961.106,1.0932,90.98,1356.957197,1111.246,1137.95739,2440.136,0.8386,47.12,682.637519,446.261,859.321819,1321.158,1.2588,84.81,2123.911251,2210.547,1460.264561,3563.235,0.6875,30.06,1632.347688,1432.215,1090.460158,2629.102,0.668,28.43,0.0,-0.2792,0.0,-0.6119,0.0,-0.2807,0.0,-0.1572,0.0,-0.2963,0.0,-0.2839,0.0,-0.1921,0.0,-0.4902,0.0,-0.3437,0.0,-0.1856,0.0,-0.484,0.0,-0.2968,0.0,-0.2703,0.0,-0.6295,0.0,-0.3076,0.0,-0.2363,0.0,-0.4708,0.0,-0.2757,0.0,-0.2498,0.0,-0.6446,0.0,-0.2486,0.0,-0.1572,0.0,-0.2963,0.0,-0.2839
135,Colombia,Plato,Magdalena,Caribe (río Magdalena),60000,—,20,No,9.791,-74.784,walk,pbf_disk_6000m,1207,1924,3.188,0.002644,93.7,180712.7,1082,1.0353,0.0388,37,3,1,0,0,35,1,0,0,0,0.002644,0.002488,0.000757,0.003317,0.2865,0.048826,0.050555,0.006801,0.055682,0.1393,0.016577,0.007601,0.026614,0.03991,1.6055,2123.075768,1395.266,2398.797122,6533.8232,1.1299,29.99,,,,,,,,,,,,,350.18215,258.23,523.142,560.7964,1.4939,96.93,2043.199963,1233.09,2489.017417,6754.5816,1.2182,33.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7e-05,-0.1169,1e-06,-0.1399,0.0,-0.3442,,,,,,,0.0,-0.2016,0.0,-0.4383,0.000204,-0.1067,0.0,-0.2285,0.0,-0.5927,0.0,-0.1843,,,,,,,,,,,,
136,Colombia,El Cerrito,Valle del Cauca,Andina (valle del Cauca),60000,—,987,No,3.686,-76.311,walk,pbf_disk_6000m,1807,2543,2.815,0.001558,180.8,460439.7,1525,1.079,0.0355,24,5,0,0,0,10,3,9,1,1,0.001558,0.001661,0.000504,0.002215,0.3235,0.043737,0.043943,0.005498,0.050884,0.1257,0.012318,0.003357,0.023259,0.035746,1.8882,,,,,,,,,,,,,,,,,,,2381.339802,1114.017,2316.013804,5944.4782,0.9726,49.14,2761.245496,1522.282,2454.705287,6423.1164,0.889,39.85,2470.946236,978.903,2393.452766,6084.1134,0.9686,50.42,3144.447981,2066.85,2430.152108,6760.22,0.7728,24.46,3232.747405,2062.146,2339.722807,6752.9228,0.7238,14.22,0.0,-0.1947,0.0,-0.6067,0.0,-0.3151,,,,,,,0.0,-0.1809,0.0,-0.5814,0.0,-0.3434,,,,,,,,,,,,,0.0,-0.1677,0.0,-0.5266,0.0,-0.3347,0.0,-0.174,0.0,-0.5547,0.0,-0.3533,0.0,-0.1773,0.0,-0.5571,0.0,-0.3234
137,Colombia,Florida,Valle del Cauca,Andina (valle del Cauca),60000,—,1050,No,3.323,-76.234,walk,pbf_disk_6000m,1080,1559,2.887,0.002676,147.6,230037.0,917,1.0799,0.0394,18,8,3,1,2,3,3,4,1,1,0.002676,0.00278,0.000872,0.003707,0.3257,0.046478,0.046347,0.008931,0.058358,0.1922,0.019908,0.005874,0.035482,0.060346,1.7823,1969.080285,1223.013,1900.683911,5410.2755,0.9653,45.46,2132.254625,1279.7125,2065.043183,5776.4928,0.9685,33.43,2078.403927,1200.2195,2054.466521,5730.3683,0.9885,37.96,1913.264834,1002.943,2094.115628,5481.4631,1.0945,49.72,1778.97591,811.5,2129.269331,5430.1029,1.1969,59.35,1711.449007,870.3865,2002.60519,5100.2836,1.1701,57.04,2210.985466,1405.69,2079.598853,5722.035,0.9406,29.35,2210.985466,1405.69,2079.598853,5722.035,0.9406,29.35,0.0,-0.2205,0.0,-0.6548,0.0,-0.3776,0.0,-0.2396,0.0,-0.7464,0.0,-0.4127,0.0,-0.2621,0.0,-0.7581,0.0,-0.423,0.0,-0.2516,0.0,-0.7799,0.0,-0.4236,0.0,-0.1913,0.0,-0.5296,0.0,-0.2976,0.0,-0.262,0.0,-0.6027,0.0,-0.3769,0.0,-0.2228,0.0,-0.5747,0.0,-0.3909,0.0,-0.2205,0.0,-0.6548,0.0,-0.3776
138,Colombia,Riosucio,Caldas,Andina (occidente),60000,—,1783,No,5.421,-75.702,walk,pbf_disk_6000m,786,1033,2.628,0.003348,215.5,222803.9,587,1.2897,0.0366,18,7,1,0,3,1,4,7,1,1,0.003348,0.003822,0.001351,0.005096,0.4036,0.052464,0.053491,0.009614,0.06458,0.1832,0.023986,0.006755,0.035759,0.073983,1.4908,3274.724667,1652.151,3415.583336,9181.7865,1.043,26.08,,,,,,,3037.376401,1274.7975,3407.992527,8851.2665,1.122,42.11,12567.176517,12269.924,3580.559833,15962.2655,0.2849,0.38,2920.671312,1194.051,3379.587908,8687.722,1.1571,44.91,2697.176408,768.39,3418.630874,8614.352,1.2675,54.45,3128.379721,1418.825,3438.626405,8921.8245,1.0992,35.75,3113.188246,1365.8875,3398.649001,8914.7855,1.0917,39.82,0.0,-0.2093,0.0,-0.7508,0.0,-0.3992,,,,,,,0.000644,-0.1215,0.0,-0.3676,0.000116,-0.1371,0.0,-0.2118,0.0,-0.7519,0.0,-0.4018,4e-06,-0.164,0.0,-0.6943,0.0,-0.3624,0.0,-0.2198,0.0,-0.7827,0.0,-0.3923,1e-06,-0.1778,0.0,-0.6523,0.0,-0.4051,0.0,-0.1909,0.0,-0.7639,0.0,-0.4038
139,Colombia,Pradera,Valle del Cauca,Andina (valle del Cauca),58000,—,1070,No,3.42,-76.241,walk,pbf_disk_6000m,992,1477,2.978,0.003005,148.3,219429.5,863,1.0691,0.0299,10,6,1,0,1,1,2,4,1,0,0.003005,0.003027,0.000934,0.004036,0.3109,0.050675,0.051274,0.00798,0.06054,0.1575,0.019531,0.006713,0.032558,0.051888,1.667,2487.877297,1432.256,2312.504885,6382.1099,0.9295,23.59,,,,,,,2290.84534,1183.3445,2225.506193,6121.7578,0.9715,33.47,2336.971589,1173.6125,2326.144225,6461.6222,0.9954,35.08,1994.141507,888.207,2177.88188,5749.136,1.0921,57.46,2006.030194,931.979,2324.556976,5983.0177,1.1588,53.43,2304.312579,1146.6695,2306.742906,6311.4557,1.0011,37.7,,,,,,,,,,,,,,,,,,,0.0,-0.1914,0.0,-0.4066,0.0,-0.4282,0.0,-0.2324,0.0,-0.676,0.0,-0.4429,0.0,-0.2043,0.0,-0.6726,0.0,-0.4589,0.0,-0.226,0.0,-0.652,0.0,-0.4398,9e-06,-0.1402,0.0,-0.4692,0.0,-0.4553,0.0,-0.2114,0.0,-0.5827,0.0,-0.4637
140,Colombia,Puerto Boyacá,Boyacá,Andina (Magdalena Medio),55000,—,130,No,5.976,-74.588,walk,pbf_disk_6000m,769,1202,3.126,0.00407,96.1,115632.6,663,1.0531,0.0316,36,5,3,1,0,16,4,12,0,0,0.00407,0.003906,0.001315,0.005208,0.3229,0.053317,0.053815,0.008045,0.063672,0.1509,0.023771,0.009279,0.034996,0.06711,1.4722,1681.79023,1345.953,1321.321521,3224.2274,0.7857,40.83,1615.070164,1257.227,1292.189302,3204.655,0.8001,43.56,,,,,,,579.506244,346.805,797.5021,1020.0252,1.3762,89.73,1107.112662,696.979,1298.785153,2845.1306,1.1731,73.99,729.046391,450.986,952.529924,1309.9398,1.3065,83.22,,,,,,,,,,,,,,,,,,,0.00061,-0.1233,0.0,-0.5891,0.0,-0.2663,2e-06,-0.1695,0.0,-0.275,0.0,-0.268,,,,,,,0.000807,-0.1206,0.0,-0.5843,0.0,-0.2796,0.0,-0.2305,0.0,-0.7835,0.0,-0.3552,1.4e-05,-0.1562,0.0,-0.578,0.0,-0.3285,,,,,,
141,Colombia,Pamplona,Norte de Santander,Andina (nororiente),55000,—,2342,No,7.376,-72.648,walk,pbf_disk_6000m,1026,1351,2.634,0.002569,181.4,245986.7,801,1.2945,0.0282,76,5,5,0,0,55,4,10,2,0,0.002569,0.002927,0.00093,0.003902,0.3621,0.053909,0.053641,0.007235,0.063756,0.1342,0.017487,0.0058,0.026581,0.055311,1.52,1722.870745,950.8565,2168.21323,4856.668,1.2585,52.44,,,,,,,,,,,,,823.905687,406.5115,1301.80153,1636.846,1.58,75.63,1842.908518,1107.0805,2187.121138,5004.0905,1.1868,45.13,1463.604456,624.621,2168.89875,4777.909,1.4819,67.54,2180.398436,1453.216,2180.6417,5251.507,1.0001,19.98,,,,,,,,,,,,,,,,,,,0.000241,-0.1144,0.0,-0.4656,0.0,-0.214,,,,,,,6e-06,-0.1404,0.0,-0.466,0.0,-0.2598,1.6e-05,-0.1343,0.0,-0.3936,0.0,-0.2486,7.1e-05,-0.1237,0.0,-0.2742,0.0,-0.327,4e-06,-0.1431,0.0,-0.5692,0.0,-0.2823
142,Colombia,Tibú,Norte de Santander,Andina (Catatumbo),55000,—,75,No,8.639,-72.736,walk,pbf_disk_6000m,990,1375,2.778,0.002809,143.5,197580.4,759,1.0974,0.0419,42,6,2,0,0,32,3,2,2,1,0.002809,0.003033,0.001112,0.004044,0.3961,0.052522,0.052237,0.007246,0.062688,0.138,0.018635,0.006145,0.030542,0.053908,1.6389,1874.911415,1398.5995,1607.791002,3867.2145,0.8575,34.65,,,,,,,,,,,,,705.011914,533.5085,581.24371,1450.1897,0.8244,77.68,1852.147529,1385.0035,1653.728362,3885.7418,0.8929,33.54,1773.400227,1265.3315,1600.872364,3849.3069,0.9027,39.49,1979.851373,1585.324,1639.633318,3951.3588,0.8282,29.49,2193.501208,1735.4215,1715.051184,4251.0995,0.7819,22.63,0.0,-0.1845,0.0,-0.2487,0.0,-0.2628,,,,,,,0.0,-0.2907,0.0,-0.3609,0.0,-0.333,,,,,,,0.0,-0.2182,0.0,-0.414,0.0,-0.275,0.0,-0.2093,0.0,-0.3246,0.0,-0.2771,0.0,-0.2202,0.0,-0.4384,0.0,-0.2757,0.0,-0.2008,0.0,-0.3048,0.0,-0.2602
